id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;country;time_zone;is_city;is_main_station;is_airport;is_suggestable;country_hint;main_station_hint;sncf_id;sncf_tvs_id;sncf_is_enabled;idtgv_id;idtgv_is_enabled;db_id;db_is_enabled;busbud_id;busbud_is_enabled;distribusion_id;distribusion_is_enabled;flixbus_id;flixbus_is_enabled;cff_id;cff_is_enabled;leoexpress_id;leoexpress_is_enabled;obb_id;obb_is_enabled;ouigo_id;ouigo_is_enabled;trenitalia_id;trenitalia_is_enabled;trenitalia_rtvt_id;ntv_rtiv_id;ntv_id;ntv_is_enabled;hkx_id;hkx_is_enabled;renfe_id;renfe_is_enabled;atoc_id;atoc_is_enabled;benerail_id;benerail_is_enabled;westbahn_id;westbahn_is_enabled;sncf_self_service_machine;same_as;info:de;info:en;info:es;info:fr;info:it;info:nb;info:nl;info:cs;info:da;info:hu;info:ja;info:ko;info:pl;info:pt;info:ru;info:sv;info:tr;info:zh;normalised_code;iata_airport_code
7527;Berlin;berlin;8090000;;52.520501;13.386987;;DE;Europe/Berlin;t;f;f;t;f;f;DEBHX;;f;;f;8096003;t;u33dc1;t;DEBER;t;88;t;;f;BERLIN;t;8096003;t;;f;;f;;;;f;;f;;f;;f;DEBRL;f;;f;f;;;;;;Berlino;;Berlijn;;;;ベルリン;베를린;;Berlim;Берлин;;;柏林;urn:trainline:public:nloc:csv7527;
7528;Berlin Südkreuz;berlin-sudkreuz;8065971;;52.47547476075327;13.365570902824402;7527;DE;Europe/Berlin;f;f;f;t;f;f;DEHBS;;f;;f;8011113;t;;f;;f;;f;;f;;f;8011113;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;Berlino;;Berlijn;;;;ベルリン;베를린;;Berlim;Берлин;;;柏林;urn:trainline:public:nloc:csv7528;
7529;Bietigheim-Bissingen;bietigheim-bissingen;8029014;;48.947936;9.137552;;DE;Europe/Berlin;f;f;f;t;f;f;DEBIB;;f;;f;8000038;t;;f;;f;;f;;f;;f;8000038;f;;f;;f;;;;f;;f;;f;;f;DEBIB;f;;f;f;;;;;;;;;;;;ビーティッヒハイム＝ビッシンゲン;;;;Битигхайм-Биссинген;;;比蒂格海姆-比辛根;urn:trainline:public:nloc:csv7529;
7530;Bitburg;bitburg;;;;;;DE;Europe/Berlin;t;f;f;f;f;f;DEBIT;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;Bitburgo;;;;;;;;ビットブルク;비트부르크;;;Битбург;;;比特堡;urn:trainline:public:nloc:csv7530;
7531;Bückeburg;buckeburg;8013574;;52.267634;9.047795;;DE;Europe/Berlin;f;f;f;t;f;f;DEBKB;;f;;f;8001245;t;;f;;f;;f;;f;;f;8001245;f;;f;;f;;;;f;;f;;f;;f;DEBKB;f;;f;f;;;;;;;;;;;;ビュッケブルク;뷔케부르크;;Buckeburgo;Бюккебург;;;比克堡;urn:trainline:public:nloc:csv7531;
7532;Backnang;backnang;8029577;;48.942767;9.42652;;DE;Europe/Berlin;f;f;f;t;f;f;DEBKG;;f;;f;8000016;t;;f;;f;;f;;f;;f;8000016;f;;f;;f;;;;f;;f;;f;;f;DEBKG;f;;f;f;;;;;;;;;;;;;;;;Бакнанг;;;巴克南;urn:trainline:public:nloc:csv7532;
7533;Bad Kreuznach;bad-kreuznach;8019186;;49.842399;7.866433;;DE;Europe/Berlin;f;f;f;t;f;f;DEBKN;;f;;f;8000021;t;;f;;f;;f;;f;;f;8000021;f;;f;;f;;;;f;;f;;f;;f;DEBKN;f;;f;f;;;;;;;;;;;;バート・クロイツナハ;;;;Бад-Кройцнах;;;巴特克罗伊茨纳赫;urn:trainline:public:nloc:csv7533;
7534;Bad Krozingen;bad-krozingen;8014408;;47.919966;7.69784;;DE;Europe/Berlin;f;f;f;t;f;f;DEBKR;;f;;f;8000718;t;;f;;f;;f;;f;;f;8000718;f;;f;;f;;;;f;;f;;f;;f;DEBKR;f;;f;f;;;;;;;;;;;;;;;;Бад-Кроцинген;;;巴德克罗钦根;urn:trainline:public:nloc:csv7534;
7535;Berlin-Charlottenburg;berlin-charlottenburg;8003034;;52.504725;13.303522;7527;DE;Europe/Berlin;f;f;f;t;f;f;DEBLC;;f;;f;8010403;t;;f;;f;;f;;f;;f;8010403;t;;f;;f;;;;f;;f;;f;;f;DEBCH;f;;f;f;;;;;;Berlino;;Berlijn;;;;ベルリン;베를린;;Berlim;Берлин;;;柏林;urn:trainline:public:nloc:csv7535;
7536;Bielefeld Hbf;bielefeld-hbf;8013597;;52.029258;8.532722;10773;DE;Europe/Berlin;f;t;f;t;f;t;DEBLF;;f;;f;8000036;t;;f;;f;;f;;f;;f;8000036;f;;f;;f;;;;f;;f;;f;;f;DEBLF;f;;f;f;;;;;;;;;;;;ビーレフェルト;빌레펠트;;;Билефельд;;;比勒费尔德;urn:trainline:public:nloc:csv7536;
7537;Brohl;brohl;8019007;;50.481433;7.332635;;DE;Europe/Berlin;f;f;f;t;f;f;DEBLH;;f;;f;8001186;t;;f;;f;;f;;f;;f;8001186;f;;f;;f;;;;f;;f;;f;;f;DEBLH;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7537;
7538;Bremerhaven;bremerhaven;;;53.534916;8.599557;;DE;Europe/Berlin;t;f;f;t;f;f;DEBMH;;f;;f;;f;u1w0eh;t;DEBRV;t;319;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;ブレーマーハーフェン;브레머하펜;;;Бремерхафен;;;不来梅哈芬;urn:trainline:public:nloc:csv7538;
7539;Bremerhaven Hbf;bremerhaven-hbf;8013786;;53.534916;8.599557;7538;DE;Europe/Berlin;f;t;f;t;f;t;DEBRH;;f;;f;8000051;t;;f;;f;;f;;f;;f;8000051;f;;f;;f;;;;f;;f;;f;;f;DEBRH;f;;f;f;;;;;;;;;;;;ブレーマーハーフェン;브레머하펜;;;Бремерхафен;;;不来梅哈芬;urn:trainline:public:nloc:csv7539;
7540;Berlin Ostbahnhof;berlin-ostbahnhof;8003004;;52.510972;13.434567;7527;DE;Europe/Berlin;f;f;f;t;f;f;DEBML;;f;;f;8010255;t;;f;;f;;f;;f;;f;8010255;t;;f;;f;;;;f;;f;;f;;f;DEBML;f;;f;f;;;;;;Berlino;;Berlijn;;;;ベルリン;베를린;;Berlim;Берлин;;;柏林;urn:trainline:public:nloc:csv7540;
7541;Bad Münster am Stein;bad-munster-am-stein;8019187;;49.813426;7.846989;;DE;Europe/Berlin;f;f;f;t;f;f;DEBMS;;f;;f;8000726;t;;f;;f;;f;;f;;f;8000726;f;;f;;f;;;;f;;f;;f;;f;DEBMS;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7541;
7542;Bad Honnef (Rhein);bad-honnef-rhein;8015585;;50.639769;7.219533;;DE;Europe/Berlin;f;f;f;t;f;f;DEBNF;;f;;f;8000713;t;;f;;f;;f;;f;;f;8000713;f;;f;;f;;;;f;;f;;f;;f;DEBNF;f;;f;f;;;;;;;;;;;;;;;;Бад-Хоннеф;;;巴特洪内夫;urn:trainline:public:nloc:csv7542;
7543;Bingen (Rhein) Hbf;bingen-rhein-hbf;8019041;;49.968724;7.884258;;DE;Europe/Berlin;f;f;f;t;f;t;DEBNG;;f;;f;8000039;t;;f;;f;;f;;f;;f;8000039;t;;f;;f;;;;f;108000039;t;;f;;f;DEBIG;f;;f;f;;;;;;;;;;;;ビンゲン・アム・ライン;;;;Бинген-на-Рейне;;;莱茵河畔宾根;urn:trainline:public:nloc:csv7543;
7544;Bad Nauheim;bad-nauheim;8011402;;50.367899;8.749335;;DE;Europe/Berlin;f;f;f;t;f;f;DEBNH;;f;;f;8000728;t;;f;;f;;f;;f;;f;8000728;f;;f;;f;;;;f;;f;;f;;f;DEBNH;f;;f;f;;;;;;;;;;;;;;;;Бад-Наухайм;;;巴德瑙海姆;urn:trainline:public:nloc:csv7544;
7545;Bonn;bonn;;;50.732007;7.097136;;DE;Europe/Berlin;t;f;f;t;f;f;DEBNJ;;f;;f;;f;u1j09s;t;DEBON;t;309;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;ボン;본;;Bona;Бонн;;;波恩;urn:trainline:public:nloc:csv7545;
7546;Buchloe;buchloe;8002181;;48.033724;10.71622;;DE;Europe/Berlin;f;f;f;t;f;f;DEBOE;;f;;f;8000057;t;;f;;f;;f;;f;;f;8000057;t;;f;8002181;f;;;;f;;f;;f;;f;DEBOE;f;;f;f;;;;;;;;;;;;ブーフローエ;;;;Бухлоэ;;;布洛埃;urn:trainline:public:nloc:csv7546;
7547;Boppard Hbf;boppard-hbf;8019029;;50.231416;7.586104;;DE;Europe/Berlin;f;f;f;t;f;t;DEBPP;;f;;f;8000045;t;;f;;f;;f;;f;;f;8000045;f;;f;;f;;;;f;;f;;f;;f;DEBPP;f;;f;f;;;;;;;;;;;;ボッパルト;보파르트;;;;;;博帕德;urn:trainline:public:nloc:csv7547;
7548;Bremen Hbf;bremen-hbf;8013751;;53.083477;8.813833;28992;DE;Europe/Berlin;f;t;f;t;f;t;DEBRE;;f;;f;8000050;t;;f;;f;;f;;f;;f;8000050;t;;f;;f;;;;f;;f;;f;;f;DEBRE;f;;f;f;;;;Brema;Brême;Brema;;;Brémy;;Bréma;ブレーメン;브레멘;Brema;;Бремен;;;不来梅;urn:trainline:public:nloc:csv7548;
7549;Bensheim;bensheim;8011306;;49.681231;8.616978;;DE;Europe/Berlin;f;f;f;t;f;f;DEBSH;;f;;f;8000031;t;u0y4sq;t;;f;;f;;f;;f;8000031;t;;f;;f;;;;f;;f;;f;;f;DEBSH;f;;f;f;;;;;;;;;;;;ベンスハイム;;;;Бенсхайм;;;本斯海姆;urn:trainline:public:nloc:csv7549;
7550;Berlin-Spandau;berlin-spandau;8003025;;52.53447;13.19753;7527;DE;Europe/Berlin;f;f;f;t;f;f;DEBSP;;f;;f;8010404;t;;f;;f;;f;;f;;f;8010404;t;;f;;f;;;;f;;f;;f;;f;DEBSP;f;;f;f;;;;;;Berlino;;Berlijn;;;;ベルリン;베를린;;Berlim;Берлин;;;柏林;urn:trainline:public:nloc:csv7550;
7551;Brunswick;brunswick;8013241;;;;;DE;Europe/Berlin;f;f;f;f;f;f;DEBSW;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7551;
7552;Bretten;bretten;8014094;;49.036947;8.693135;;DE;Europe/Berlin;f;f;f;t;f;f;DEBTN;;f;;f;8000053;t;;f;;f;;f;;f;;f;8000053;f;;f;;f;;;;f;;f;;f;;f;DEBTN;f;;f;f;;;;;;;;;;;;;;;;Бреттен;;;布雷滕;urn:trainline:public:nloc:csv7552;
7553;Bad Oeynhausen;bad-oeynhausen;8013585;;52.205465;8.796933;;DE;Europe/Berlin;f;f;f;t;f;f;DEBYN;;f;;f;8000732;t;u1q2bh;t;;f;279;t;;f;;f;8000732;f;;f;;f;;;;f;;f;;f;;f;DEBYN;f;;f;f;;;;;;;;;;;;バート・エーンハウゼン;바트외인하우젠;;;Бад-Эйнхаузен;;;巴特恩豪森;urn:trainline:public:nloc:csv7553;
7554;Bayreuth Hbf;bayreuth-hbf;8022248;;49.949613;11.579985;28995;DE;Europe/Berlin;f;t;f;t;f;t;DEBYU;;f;;f;8000028;t;;f;;f;;f;;f;;f;8000028;f;;f;;f;;;;f;;f;;f;;f;DEBAH;f;;f;f;;;;;;;;;;;;バイロイト;바이로이트;;;Байройт;;;拜罗伊特;urn:trainline:public:nloc:csv7554;
7555;Butzbach;butzbach;8011407;;50.431156;8.66952;;DE;Europe/Berlin;f;f;f;t;f;f;DEBZB;;f;;f;8001312;t;;f;;f;;f;;f;;f;8001312;f;;f;;f;;;;f;;f;;f;;f;DEBZB;f;;f;f;;;;;;;;;;;;ブッツバッハ;;;;Буцбах;;;布茨巴赫;urn:trainline:public:nloc:csv7555;
7556;Bützow;butzow;8027021;;53.836809;11.997749;;DE;Europe/Berlin;f;f;f;t;f;f;DEBZW;;f;;f;8010066;t;;f;;f;;f;;f;;f;8010066;f;;f;;f;;;;f;;f;;f;;f;DEBZW;f;;f;f;;;;;;;;;;;;;;;;Бютцов;;;比措;urn:trainline:public:nloc:csv7556;
7557;Cottbus;cottbus;8004019;;51.750952;14.324158;;DE;Europe/Berlin;f;f;f;t;f;f;DECBU;;f;;f;8010073;t;u34nqn;t;DECBU;t;340;t;;f;;f;8010073;f;;f;;f;;;;f;;f;;f;;f;DECOT;f;;f;f;;;;;;;;;Chotěbuz;;;コトブス;콧부스;Chociebuż;;Котбус;;;科特布斯;urn:trainline:public:nloc:csv7557;
7558;Köln;koln;;;50.941312;6.967206;;DE;Europe/Berlin;t;f;f;t;f;f;DECGN;;t;;f;8096022;t;u1hcy0;t;DECGN;t;107;t;;f;;f;8096022;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;Cologne;Colonia;Cologne;Colonia;;Keulen;Kolín nad Rýnem;;;ケルン;쾰른;Kolonia;Colônia;Кёльн;;;科隆;urn:trainline:public:nloc:csv7558;
7559;Köln-Mülheim;koln-mulheim;8015541;;50.957987;7.013294;7558;DE;Europe/Berlin;f;f;f;t;f;f;DEKOM;;f;;f;8000209;t;;f;;f;;f;;f;;f;8000209;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;Cologne;Colonia;Cologne;Colonia;;Keulen;Kolín nad Rýnem;;;ケルン;쾰른;Kolonia;Colônia;Кёльн;;;科隆;urn:trainline:public:nloc:csv7559;
7560;Köln Messe/Deutz;koln-messe-deutz;8015561;;50.940871;6.975;7558;DE;Europe/Berlin;f;f;f;t;f;f;DEKOD;;f;;f;8003368;t;;f;;f;;f;;f;;f;8003368;f;;f;;f;;;;f;;f;;f;;f;DEKOD;f;;f;f;;;Cologne;Colonia;Cologne;Colonia;;Keulen;Kolín nad Rýnem;;;ケルン;쾰른;Kolonia;Colônia;Кёльн;;;科隆;urn:trainline:public:nloc:csv7560;
7561;Köln Hbf;koln-hbf;8015458;80154583;50.943029;6.958729;7558;DE;Europe/Berlin;f;t;f;t;f;t;DEKOH;;t;;f;8000207;t;;f;;f;;f;;f;;f;8000207;t;;f;8015458;f;S02100;;;f;108015458;t;8050500;f;;f;DEKOH;t;;f;f;;;Cologne;Colonia;Cologne;Colonia;;Keulen;Kolín nad Rýnem;;;ケルン;쾰른;Kolonia;Colônia;Кёльн;;;科隆;urn:trainline:public:nloc:csv7561;
7562;Celle;celle;8013631;;52.621171;10.062704;;DE;Europe/Berlin;f;f;f;t;t;f;DECLL;;f;;f;8000064;t;u1r5md;t;DECEL;t;119;t;;f;;f;8000064;t;;f;;f;;;;f;;f;;f;;f;DECEL;f;;f;f;;;;;;;;;;;;ツェレ;첼레;;;Целле;;;策勒;urn:trainline:public:nloc:csv7562;
7563;Cochem (Mosel);cochem-mosel;8025107;;50.153093;7.166739;;DE;Europe/Berlin;f;f;f;t;f;f;DECMO;;f;;f;8001340;t;;f;;f;;f;;f;;f;8001340;f;;f;;f;;;;f;;f;;f;;f;DECMO;f;;f;f;;;;;;;;;;;;コッヘム;;;;Кохем;;;科赫姆;urn:trainline:public:nloc:csv7563;
7564;Crailsheim;crailsheim;8029685;;49.137869;10.064322;;DE;Europe/Berlin;f;f;f;t;f;f;DECRH;;f;;f;8000067;t;u0xpt0;t;DECRA;t;;f;;f;;f;8000067;f;;f;;f;;;;f;;f;;f;;f;DECRH;f;;f;f;;;;;;;;;;;;クライルスハイム;;;;Крайльсхайм;;;克赖尔斯海姆;urn:trainline:public:nloc:csv7564;
7565;Creußen (Oberfr);creussen-oberfr;8022296;;49.849473;11.628445;;DE;Europe/Berlin;f;f;f;t;f;f;DECSS;;f;;f;8001348;t;;f;;f;;f;;f;;f;8001348;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;クロイセン;;;;Кройсен;;;克罗伊森;urn:trainline:public:nloc:csv7565;
7566;Cuxhaven;cuxhaven;8001205;;53.861008;8.703706;;DE;Europe/Berlin;f;f;f;t;f;f;DECUX;;f;;f;8001352;t;u1w4qj;t;;f;341;t;;f;;f;8001352;f;;f;;f;;;;f;;f;;f;;f;DECUX;f;;f;f;;;;;;;;;;;;クックスハーフェン;쿡스하펜;;;Куксхафен;;;库克斯港;urn:trainline:public:nloc:csv7566;
7567;Brandenburg Hbf;brandenburg-hbf;8024019;;52.400765;12.566245;;DE;Europe/Berlin;f;f;f;t;f;t;DEDBG;;f;;f;8010060;t;;f;;f;;f;;f;;f;8010060;f;;f;;f;;;;f;;f;;f;;f;DEBXH;f;;f;f;;;;Brandeburgo;Brandebourg-sur-la-Havel;Brandeburgo sulla Havel;;;;;;ブランデンブルク・アン・デア・ハーフェル;브란덴부르크안데어하펠;;;Бранденбург-на-Хафеле;;;哈弗尔河畔勃兰登堡;urn:trainline:public:nloc:csv7567;
7568;Dombühl;dombuhl;8022742;;49.252113;10.298518;;DE;Europe/Berlin;f;f;f;t;f;f;DEDMB;;f;;f;8000365;t;;f;;f;;f;;f;;f;8000365;f;;f;;f;;;;f;;f;;f;;f;DEDMB;f;;f;f;;;;;;;;;;;;ドムビュール;;;;Домбюль;;;栋比赫尔;urn:trainline:public:nloc:csv7568;
7569;Delmenhorst;delmenhorst;8013828;;53.052788;8.629761;;DE;Europe/Berlin;f;f;f;t;f;f;DEDMH;;f;;f;8000070;t;u1qju3;t;DEDEL;t;921;t;;f;;f;8000070;f;;f;;f;;;;f;;f;;f;;f;DEDEL;f;;f;f;;;;;;;;;;;;デルメンホルスト;;;;Дельменхорст;;;代尔门霍斯特;urn:trainline:public:nloc:csv7569;
7570;Donaueschingen;donaueschingen;8014529;;47.947787;8.498923;;DE;Europe/Berlin;f;f;f;t;f;f;DEDNE;;f;;f;8000077;t;;f;;f;25411;t;;f;;f;8000077;f;;f;;f;;;;f;;f;;f;;f;DEDNE;f;;f;f;;;;;;;;;;;;ドナウエッシンゲン;;;;Донауэшинген;;;多瑙艾辛根;urn:trainline:public:nloc:csv7570;
7571;Dillingen (Donau);dillingen-donau;8002078;;48.581257;10.48917;;DE;Europe/Berlin;f;f;f;t;f;f;DEDON;;f;;f;8001463;t;;f;;f;;f;;f;;f;8001463;f;;f;;f;;;;f;;f;;f;;f;DEDID;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7571;
7572;Darmstadt Hbf;darmstadt-hbf;8011336;;49.872503;8.629635;28993;DE;Europe/Berlin;f;t;f;t;f;t;DEDST;;f;;f;8000068;t;;f;;f;;f;;f;;f;8000068;t;;f;;f;;;;f;;f;;f;;f;DEDST;f;;f;f;;;;;;;;;;;;ダルムシュタット;다름슈타트;;;Дармштадт;;;达姆施塔特;urn:trainline:public:nloc:csv7572;
7573;Dortmund Hbf;dortmund-hbf;8010053;;51.517898;7.459293;10781;DE;Europe/Berlin;f;t;f;t;f;t;DEDTM;;t;;f;8000080;t;;f;;f;;f;;f;;f;8000080;t;;f;;f;;;;f;;f;;f;;f;DEDTM;t;;f;f;;;;;;;;;;;;ドルトムント;도르트문트;;;Дортмунд;;;多特蒙德;urn:trainline:public:nloc:csv7573;
7574;Düsseldorf-Benrath;dusseldorf-benrath;8008117;;51.162375;6.87904;7578;DE;Europe/Berlin;f;f;f;t;f;f;DEDUB;;f;;f;8001584;t;;f;;f;;f;;f;;f;8001584;f;;f;;f;;;;f;;f;;f;;f;DEDUB;f;;f;f;;;;;;;;;;;;デュッセルドルフ;뒤셀도르프;;;Дюссельдорф-Бенрат;;;杜塞尔多夫;urn:trainline:public:nloc:csv7574;
7575;Düsseldorf Flughafen;dusseldorf-flughafen;8039904;;51.292008;6.786837;7578;DE;Europe/Berlin;f;f;t;t;f;f;DEDUF;;t;;f;8000082;t;;f;;f;;f;;f;;f;8000082;f;;f;;f;;;;f;;f;;f;;f;DEDUF;t;;f;f;;;;;;;;;;;;デュッセルドルフ;뒤셀도르프;;;Дюссельдорф;;;杜塞尔多夫;urn:trainline:public:nloc:csv7575;DUS
7576;Duisburg Hbf;duisburg-hbf;8010316;;51.429786;6.775906;10780;DE;Europe/Berlin;f;t;f;t;f;t;DEDUI;;t;;f;8000086;t;;f;;f;;f;;f;;f;8000086;t;;f;;f;;;;f;108010316;t;8047270;f;;f;DEDUI;t;;f;f;;;;Duisburgo;Duisbourg;;;;;;;デュイスブルク;뒤스부르크;;Duisburgo;Дуйсбург;;;杜伊斯堡;urn:trainline:public:nloc:csv7576;
7577;Düren;duren;8015330;;50.809395;6.482031;;DE;Europe/Berlin;f;f;f;t;f;f;DEDUR;;f;;f;8000084;t;;f;;f;;f;;f;;f;8000084;f;;f;;f;;;;f;;f;;f;;f;DEDEE;f;;f;f;;;;;;;;;;;;;뒤렌;;;Дюрен;;;迪伦;urn:trainline:public:nloc:csv7577;
7578;Düsseldorf;dusseldorf;;;51.21996;6.794316;;DE;Europe/Berlin;t;f;f;t;f;f;DEDUS;;f;;f;;f;u1hg6h;t;DEDUS;t;108;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;デュッセルドルフ;뒤셀도르프;;;;;;杜塞尔多夫;urn:trainline:public:nloc:csv7578;
7579;Eberbach;eberbach;8014121;;49.465769;8.984152;;DE;Europe/Berlin;f;f;f;t;f;f;DEEBB;;f;;f;8000369;t;;f;;f;;f;;f;;f;8000369;f;;f;;f;;;;f;;f;;f;;f;DEEBB;f;;f;f;;;;;;;;;;;;エーバーバッハ;;;;Эбербах;;;埃贝尔巴赫;urn:trainline:public:nloc:csv7579;
7580;Eberswalde Hbf;eberswalde-hbf;8028227;;52.834018;13.797057;;DE;Europe/Berlin;f;f;f;t;f;t;DEEBW;;f;;f;8010093;t;;f;;f;;f;;f;;f;8010093;f;;f;;f;;;;f;;f;;f;;f;DEBRS;f;;f;f;;;;;;;;;;;;エーベルスヴァルデ;에베르스발데;;;Эберсвальде;;;埃贝尔斯瓦尔德;urn:trainline:public:nloc:csv7580;
7581;Elze (Han);elze-han;8013420;;52.120148;9.746895;;DE;Europe/Berlin;f;f;f;t;f;f;DEEHA;;f;;f;8000093;t;;f;;f;;f;;f;;f;8000093;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Эльце;;;埃尔策;urn:trainline:public:nloc:csv7581;
7582;Ehrang;ehrang;8025142;;49.802028;6.685808;;DE;Europe/Berlin;f;f;f;t;f;f;DEEHR;;f;;f;8000370;t;;f;;f;;f;;f;;f;8000370;f;;f;;f;;;;f;;f;;f;;f;DEAHM;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7582;
7583;Eichenberg;eichenberg;8013046;;51.374826;9.921484;;DE;Europe/Berlin;f;f;f;t;f;f;DEEIC;;f;;f;8000090;t;;f;;f;;f;;f;;f;8000090;f;;f;;f;;;;f;;f;;f;;f;DEEIC;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7583;
7584;Eltville;eltville;8011011;;50.027558;8.121529;;DE;Europe/Berlin;f;f;f;t;f;f;DEELT;;f;;f;8001763;t;;f;;f;;f;;f;;f;8001763;f;;f;;f;;;;f;;f;;f;;f;DEELT;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7584;
7585;Ellwangen;ellwangen;8029693;;48.964117;10.129683;;DE;Europe/Berlin;f;f;f;t;f;f;DEELW;;f;;f;8001751;t;;f;;f;;f;;f;;f;8001751;f;;f;;f;;;;f;;f;;f;;f;DEELW;f;;f;f;;;;;;;;;;;;;;;;Эльванген;;;埃尔万根;urn:trainline:public:nloc:csv7585;
7586;Emden Hbf;emden-hbf;8021099;;53.369011;7.19501;29333;DE;Europe/Berlin;f;t;f;t;f;t;DEEME;;f;;f;8001768;t;;f;;f;;f;;f;;f;8001768;f;;f;;f;;;;f;;f;;f;;f;DEEME;f;;f;f;;;;;;;;;;;;エムデン;엠덴;;;Эмден;;;埃姆登;urn:trainline:public:nloc:csv7586;
7587;Engen;engen;8014554;;47.856349;8.772788;;DE;Europe/Berlin;f;f;f;t;f;f;DEENG;;f;;f;8001790;t;u0w0rd;t;;f;2448;t;;f;;f;8001790;f;;f;;f;;;;f;;f;;f;;f;DEENG;f;;f;f;;;;;;;;;;;;;;;;Энген;;;恩根;urn:trainline:public:nloc:csv7587;
7588;Erfurt Hbf;erfurt-hbf;8016043;;50.972549;11.038501;29000;DE;Europe/Berlin;f;t;f;t;f;t;DEERF;;f;;f;8010101;t;;f;;f;;f;;f;;f;8010101;t;;f;;f;;;;f;;f;;f;;f;DEERF;f;;f;f;;;;;;;;;;;;エアフルト;에르푸르트;;;Эрфурт;;;埃尔福特;urn:trainline:public:nloc:csv7588;
7589;Erkelenz;erkelenz;8015183;;51.076564;6.321717;;DE;Europe/Berlin;f;f;f;t;f;f;DEERK;;f;;f;8001839;t;;f;;f;;f;;f;;f;8001839;f;;f;;f;;;;f;;f;;f;;f;DEERK;f;;f;f;;;;;;;;;;;;;;;;Эркеленц;;;埃尔克伦茨;urn:trainline:public:nloc:csv7589;
7590;Esslingen-am-Neckar;esslingen-am-neckar;8029054;;;;;DE;Europe/Berlin;f;f;f;f;f;f;DEESN;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Эслинген-ам-Неккар;;;;urn:trainline:public:nloc:csv7590;
7591;Essen Hbf;essen-hbf;8010184;;51.451351;7.014795;10779;DE;Europe/Berlin;f;t;f;t;f;t;DEESS;;t;;f;8000098;t;;f;;f;;f;;f;;f;8000098;t;;f;;f;;;;f;108010184;t;;f;;f;DEESS;t;;f;f;;;;;;;;;;;;エッセン;에센;;;Эссен;;;埃森;urn:trainline:public:nloc:csv7591;
7592;Fürth (Bay) Hbf;furth-bay-hbf;8022187;;49.469706;10.989987;29029;DE;Europe/Berlin;f;t;f;t;f;t;DEFBH;;f;;f;8000114;t;;f;;f;;f;;f;;f;8000114;f;;f;;f;;;;f;;f;;f;;f;DEFUB;f;;f;f;;;;;;;;;;;;フュルト;퓌르트;;;Фюрт;;;菲尔特;urn:trainline:public:nloc:csv7592;
7593;Plauen (Vogtl) ob Bf;plauen-vogtl-ob-bf;8006712;;50.505937;12.12954;;DE;Europe/Berlin;f;f;f;t;f;f;DEFBS;;f;;f;8010275;t;;f;;f;;f;;f;;f;8010275;f;;f;;f;;;;f;;f;;f;;f;DEPOB;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv7593;
7594;Friedrichshafen Stadt;friedrichshafen-stadt;8029162;;47.65322;9.473902;29334;DE;Europe/Berlin;f;t;f;t;f;f;DEFDH;;f;;f;8000112;t;;f;;f;;f;8029162;f;;f;8000112;t;;f;;f;;;;f;;f;;f;;f;DEFDH;f;;f;f;;;;;;;;;;;;フリードリヒスハーフェン;프리드리히스하펜;;;Фридрихсхафен;;;腓特烈港;urn:trainline:public:nloc:csv7594;
7596;Frankfurt (M) Flughafen Fernbf;frankfurt-m-flughafen-fernbf;8061676;;50.05290581298199;8.569872379302979;6943;DE;Europe/Berlin;f;f;t;t;f;f;DEFFF;;t;;f;8070003;t;;f;;f;;f;;f;;f;8070003;t;;f;8061676;f;;;;f;;f;;f;;f;DEFFF;f;;f;f;;;;Fráncfort;Francfort;Francoforte;;;Frankfurt nad Mohanem;;;フランクフルト;프랑크푸르트;Frankfurt nad Menem;;Франкфурт-на-Майне;;;法兰克福;urn:trainline:public:nloc:csv7596;
